,name
21513,Nokogiri (Software)
21514,Nolapro
21515,Nominal Pipe Size
21516,Nomura Securities
21517,Non-Blocking I/O (Java)
21518,Non-Broadcast Multiple-Access Networks
21519,Non-Classical Analysis
21520,Non-Communicable Disease
21521,Non-Conforming Uses
21522,Non-Destructive Testing (NDT)
21523,Non-Directional Beacon
21524,Non-Disclosure Agreement (Intellectual Property Law)
21525,Non-Facility Associated Signalling (NFAS)
21526,Non-Fiction Writing
21527,Non-Functional Testing
21528,Non-Invasive Monitoring
21529,Non-Invasive Procedures
21530,Non-Judicial Punishment
21531,Non-Linear Editing Systems
21532,Non-Negative Matrix Factorization
21533,Non-Noradrenergic Non-Cholinergic Transmitter
21534,Non-Profit Accounting
21535,Non-Profit Communications
21536,Non-Profit Financial Management
21537,Non-Profit Management
21538,Non-Profit Marketing
21539,Non-Profit Operations
21540,Non-Profit Organization
21541,Non-Profit Strategies
21542,Non-RAID Drive Architectures
21543,Non-Recurring Engineering
21544,Non-Relational Data Stores
21545,Non-Road Engines
21546,Non-Uniform Memory Access
21547,Non-Uniform Rational B-Spline
21548,Non-Verbal Communication
21549,Non-Vessel Operating Common Carrier (NVOCC)
21550,Non-Volatile Memory
21551,Non-Volatile Random-Access Memory
21552,NonStop
21553,NonStop SQL
21554,NonVisual Desktop Access
21555,Nonblocking
21556,Nonce
21557,Nondispersive Infrared Sensor
21558,Noninvasive Blood Pressure Amplifier (NIBP)
21559,Nonlinear Dimensionality Reduction
21560,Nonlinear Programming
21561,Nonlinear Regression
21562,Nonparametric Regression
21563,Nonparametric Statistics
21564,Nonverbal Learning Disorder
21565,Nonviolent Communications
21566,Nonvolatile BIOS Memory
21567,NopCommerce
21568,Normal Distribution
21569,Normal Saline
21570,Normalization Processes
21571,Nortel Meridian
21572,Nortel Networks Certified Account Specialist
21573,Nortel Networks Certified Design Expert
21574,Nortel Networks Certified Design Specialist
21575,Nortel Networks Certified Support Expert
21576,Nortel Networks Certified Support Specialist
21577,Nortel Networks Certified Technology Expert
21578,Nortel Networks Certified Technology Specialist
21579,Nortel Networks VPN Contivity Client
21580,North American Datum
21581,North American Industry Classification System
21582,North Carolina Extended Content Standards
21583,NorthStar BASIC
21584,Northern Blot
21585,Northern Sotho Languages
21586,Northwestern Online Total Integrated System (NOTIS)
21587,Norton 360
21588,Norton Antivirus
21589,Norton Cleansweep
21590,Norton LiveUpdate
21591,Norton Safe Web
21592,Norwegian Languages
21593,Nosetest
21594,Nosology
21595,Not-For-Profit Auditing
21596,Notary Services
21597,Notching
21598,NoteTab
21599,NoteWorthy Composer
21600,Notemaker
21601,Notepad (Software)
21602,Notepad++
21603,Notes Receivable
21604,NotesPeek
21605,Notetaking
21606,Noticing Hypothesis
21607,Notification Services
21608,Notification Systems
21609,Notified Body
21610,Notochord
21611,Nouthetic Counseling
21612,NovaMind
21613,Novation
21614,Novel Materials
21615,Novell Academic Instruction
21616,Novell BorderManager
21617,Novell Certified Linux Administrator
21618,Novell Certified Linux Engineer
21619,Novell Clients
21620,Novell Data Synchronizer
21621,Novell Distributed Print Services
21622,Novell Groupwise
21623,Novell IFolder
21624,Novell Netware 5 Administrator
21625,Novell Netware 6.5 Administrator
21626,Novell Network
21627,Novell Secure Login
21628,Novell Teaming + Conferencing
21629,Novell Transport Layer Security
21630,Novell Vibe
21631,Novell ZENworks
21632,Nozzles
21633,Np Complete
21634,Np Hard
21635,Npoco
21636,Nrf51
21637,Ns (Simulator)
21638,Nsdate
21639,Nslookup
21640,Nspredicate
21641,Nstimer
21642,Ntext
21643,Ntlmv2
21644,NuGet
21645,Nuance Pdf Readers
21646,Nuchal Scan
21647,Nuclear Cardiology
21648,Nuclear Core Design
21649,Nuclear Criticality Safety
21650,Nuclear Density Gauge
21651,Nuclear Densometer
21652,Nuclear Design
21653,Nuclear Deterrence
21654,Nuclear Engineering
21655,Nuclear Fuel
21656,Nuclear Fuel Cycle
21657,Nuclear Instrumentation Module
21658,Nuclear Magnetic Resonance
21659,Nuclear Magnetic Resonance Spectroscopy
21660,Nuclear Medicine
21661,Nuclear Navy
21662,Nuclear Pharmacy
21663,Nuclear Plant Design
21664,Nuclear Power
21665,Nuclear Procurement
21666,Nuclear Pumped Laser
21667,Nuclear Reactor
21668,Nuclear Reactor Core
21669,Nuclear Safety
21670,Nuclear Technology
21671,Nuclear Weapons
21672,Nuclear Weapons Testing
21673,Nucleation
21674,Nucleic Acid Amplification
21675,Nucleic Acid Analysis
21676,Nucleic Acid Isolation
21677,Nucleic Acid Sequencing
21678,Nucleic Acid Thermodynamics
21679,Nucleic Acids
21680,Nucleo
21681,Nucleofection
21682,Nucleotide
21683,Nucleus CMS
21684,Nucleus RTOS
21685,NueMD
21686,Nuix (eDiscovery Software)
21687,Nullsoft Scriptable Install Systems
21688,NumPy
21689,Numba
21690,Number Sense
21691,Number Systems
21692,Number Theory
21693,Number Translation Services
21694,Numeracy
21695,Numeral Prefix
21696,Numeral Systems
21697,Numeric Data Entry
21698,Numeric Distribution
21699,Numeric Input
21700,Numerical Analysis
21701,Numerical Computing
21702,Numerical Controls
21703,Numerical Differentiation
21704,Numerical Electromagnetics Codes
21705,Numerical Linear Algebra
21706,Numerical Weather Prediction
21707,Numerology
21708,Nunit
21709,Nunjucks
21710,NuoDB
21711,Nurse Education
21712,Nurse Licensure Compact
21713,Nurse Midwife
21714,Nurse Practitioner
21715,Nurse Practitioner Certification
21716,Nurse Registry
21717,Nursing
21718,Nursing Administration
21719,Nursing Assessment
21720,Nursing Assistance
21721,Nursing Care
21722,Nursing Diagnosis
21723,Nursing Ethics
21724,Nursing Home Care
21725,Nursing Home Transition And Diversion
21726,Nursing Homes
21727,Nursing Informatics
21728,Nursing Interventions Classification
21729,Nursing Management
21730,Nursing Practices
21731,Nursing Process
21732,Nursing Research
21733,Nursing Theories
21734,Nusmv
21735,Nusoap
21736,Nutch
21737,Nutiteq
21738,Nutrient Cycling
21739,Nutrient Management
21740,Nutrition Care Plans
21741,Nutrition Counseling
21742,Nutrition Diagnosis
21743,Nutrition Education
21744,Nutrition Intervention
21745,Nutrition Services
21746,Nutritional Analysis
21747,Nutritional Assessment
21748,Nutritional Genomics
21749,Nutritional Screening
21750,Nuxeo
21751,Nuxt.Js
21752,Nvarchar
21753,Nvidia CUDA
21754,Nvidia Jetson
21755,Nvidia Optimus
21756,Nvidia Quadro Plex
21757,Nvidia System Tools
21758,Nvidia Tegra
21759,Nvu
21760,Nyloc Nut
21761,Nylons
21762,Nyquist Plot
21763,Nystagmus
21764,Nzsql
21765,O3D
21766,OAuth
21767,OBD-II (On-Board Diagnostics)
21768,OBS Studio
21769,OBiBa
21770,OBject Exchange (OBEX)
21771,OCS Inventory
21772,OCUnit
21773,ODAS
21774,ODB++
21775,ODQL - Object Database Query Language
21776,OGRE
21777,OHSAS 18001 Standard
21778,OIBEE
21779,OLAP Cube
21780,OLE Automation
21781,OLE For Process Control
21782,OLIGO Primer Analysis Software
21783,OMT
21784,ONESOURCE Indirect Tax (Software)
21785,OODA Loop
21786,OOPic
21787,OPITO Banksman Slinging Operations
21788,OPITO Rigger Training Stage 1
21789,OPNET
21790,OPS5
21791,ORMLite
21792,OS 2200 (Unisys Operating Systems)
21793,OS-9
21794,OS/VS2 (Operating System/Virtual Storage 2)
21795,OSCache
21796,OSEK
21797,OSHA Safety Certificates
21798,OSI Models
21799,OSI Monarch
21800,OSI Protocols
21801,OSIsoft
21802,OSS Through Java
21803,OTC (Over-The-Counter) Derivatives
21804,OTN
21805,OTcl
21806,OVL
21807,Oak Ridge Thermal Ellipsoid Plot Software
21808,Oasys GSA
21809,Oasys Pile
21810,Oasys Slope
21811,Objdump
21812,ObjecTime
21813,Object Access Methods
21814,Object Animation
21815,Object Browsers
21816,Object Code
21817,Object Constraint Language
21818,Object Databases
21819,Object Detection
21820,Object Diagram
21821,Object File
21822,Object Linking And Embedding (OLE)
21823,Object Linking And Embedding - Database (OLE DB)
21824,Object Lisp
21825,Object Manager
21826,Object Model
21827,Object Modeling Language
21828,Object Oriented CSS
21829,Object Oriented Modeling And Design
21830,Object Oriented Programming And Systems
21831,Object Oriented Programming Language
21832,Object Oriented Project Management
21833,Object Pascal
21834,Object Position And Tracking Sensor
21835,Object Query Language
21836,Object REXX
21837,Object Recognition
21838,Object Relational Bridge (OJB)
21839,Object Storage
21840,Object Windows Library
21841,Object-Oriented Analysis And Design
21842,Object-Oriented Concurrent Programming
21843,Object-Oriented Data Model For Database Modelling
21844,Object-Oriented Database
21845,Object-Oriented Design
21846,Object-Oriented JavaScript
21847,Object-Oriented Programming (OOP)
21848,Object-Oriented Software Development
21849,Object-Oriented Software Engineering (Object-Oriented Programming)
21850,Object-Relational Database
21851,Object-Relational Mapping
21852,Object-Role Modeling
21853,ObjectARX
21854,ObjectBroker
21855,ObjectDock
21856,ObjectPAL
21857,ObjectStore
21858,ObjectVision
21859,ObjectWeb ASM
21860,Objectcontext
21861,Objectdb
21862,Objectid
21863,Objective Function
21864,Objective Interface Systems
21865,Objective J
21866,Objective Portable Operating System
21867,Objective Setting
21868,Objective-C (Programming Language)
21869,Objectivity/DB
21870,Objectory
21871,Objectscript
21872,Oboe
21873,Obout
21874,Observational Error
21875,Observational Techniques
21876,Observer Patterns
21877,Observium
21878,Obsolescence
21879,Obstacle Avoidance
21880,Obstetrical Nursing
21881,Obstetrics And Gynaecology
21882,Obstructive Sleep Apnea
21883,Ocaml (Programming Language)
21884,Occam (Software)
21885,Occupancy Permitting
21886,Occupational Diseases
21887,Occupational Exposure Limit
21888,Occupational Health
21889,Occupational Health And Safety Management System (OHSAS)
21890,Occupational Health Nursing
21891,Occupational Hearing Conservation
21892,Occupational Hygiene
21893,Occupational Hygiene And Safety Technologist (OHST)
21894,Occupational Injuries
21895,Occupational Medicine
21896,Occupational Safety And Health
21897,Occupational Safety and Health Administration (OSHA)
21898,Occupational Therapist Registered
21899,Occupational Therapy
21900,Ocean Acidification
21901,Ocean Biogeographic Information Systems
21902,Ocean Currents
21903,Ocean Data View
21904,Ocean Modeling
21905,Ocean Quality Systems
21906,Ocean Thermal Energy Conversion
21907,Oceanography
21908,Ocmock
21909,Octane Render
21910,Octave
21911,Octobercms
21912,Octopus Deploy
21913,Octree
21914,Octreotide Scan
21915,Ocular Pathology
21916,Ocular Tonometry
21917,Oculomotor Nerve
21918,Oculoplastics
21919,Oculus
21920,Odds Ratios (Epidemiology)
21921,Odette File Transfer Protocol (OFTP)
21922,Odometer
21923,Odometry
21924,Odoo 10
21925,Odor Control
21926,Odp.net
21927,Odrl
21928,Odroid
21929,Oedometer Tests
21930,Off-Pump Coronary Artery Bypass
21931,Offensive Security
21932,Offensive Security Certified Professional
21933,Offensive Security Wireless Professional
21934,Offering Circular
21935,Office 2004 For Mac
21936,Office 365 Admin Center
21937,Office 365 Administration
21938,Office 365 Exchange Online
21939,Office Administration
21940,Office Ally
21941,Office App
21942,Office Automation
21943,Office Equipment
21944,Office Management
21945,Office Management Software
21946,Office Of Foreign Assets Controls
21947,Office Online
21948,Office Open XML
21949,Office Procedures
21950,Office Space Planning
21951,Office Supply Management
21952,Officer Personnel Information System
21953,Officer Training
21954,Officewriter
21955,Official Statistics
21956,Offset Printing
21957,Offshore Construction
21958,Offshore Drilling
21959,Offshore Geotechnical Engineering
21960,Offshore Installation Manager (OIM)
21961,Offshoring
21962,Offsite Data Protection
21963,OggConvert
21964,Ohm's Law
21965,Oil Analysis
21966,Oil And Gas
21967,Oil Containment Booms
21968,Oil Cooling
21969,Oil Fields
21970,Oil Filter
21971,Oil Monitoring Analyst
21972,Oil Painting
21973,Oil Pipelines
21974,Oil Platforms
21975,Oil Pressure
21976,Oil Price Information Service
21977,Oil Red O
21978,Oil Refining
21979,Oil Rig
21980,Oil Sands
21981,Oil Skimmer
21982,Oil Spill Contingency Plans
21983,Oil Tankers
21984,Oil Terminal
21985,Oil Transfer
21986,Oil Well
21987,Oil Well Workover
21988,Ojdbc
21989,Okanagan Languages
21990,Okapi Framework
21991,Okhttp
21992,Okhttp3
21993,Oklahoma General Education Tests
21994,Okta
21995,Old French
21996,Old Norse
21997,Oligonucleotide Synthesis
21998,Olingo
21999,OllyDBg
22000,Olwm
22001,Olympus PEN E-PL1
22002,Oma Device Management
22003,OmegaT
22004,Omeka
22005,Omgeo OASYS
22006,Omnet++
22007,OmniGraffle
22008,OmniMark
22009,OmniORB
22010,OmniPage
22011,OmniPeek
22012,Omniauth
22013,Omnifaces
22014,Omnipay
22015,Omnis Studio
22016,Omnitrans
22017,Omniview Technology
22018,Omnovia Technologies
22019,On Demand Routing
22020,On Prem
22021,On-Balance Volume
22022,On-Board Diagnostics
22023,On-Demand Multicast Routing Protocol (ODMRP)
22024,On-Load Voltage Regulator
22025,On-Screen Takeoff (Estimating Software)
22026,On-The-Job Training
22027,On-Time Performance
22028,On/Off Capacity On Demand
22029,OnSSI (IP Video Management Software)
22030,OnStar
22031,Onboarding Strategies
22032,Oncology
22033,Oncology Certified Nurse
22034,Oncology Nursing
22035,Oncology Pharmacy
22036,Oncology Sales
22037,Oncotype DX
22038,One Page Management System (OPMS)
22039,One Sheet
22040,One System Remote Video Terminal
22041,One-Armed Router
22042,One-Line Diagram
22043,OneDrive for Business
22044,OneFS Distributed File Systems
22045,OneKey
22046,OneStream (CPM Software)
22047,Oneclick
22048,Onelogin
22049,Onepager Pro
22050,Onepoint Project
22051,Onesignal
22052,Onfocus
22053,Onforce
22054,Ongoing Professional Practice Evaluation (OPPE)
22055,Ongoing Reliability Tests
22056,Online Advertising
22057,Online Analytical Processing
22058,Online Assessments
22059,Online Auctions
22060,Online Banking
22061,Online Certificate Status Protocol
22062,Online Charging Systems
22063,Online Communication
22064,Online Course Development
22065,Online Databases
22066,Online Demonstration
22067,Online Engineering
22068,Online Focus Groups
22069,Online Hotel Reservations
22070,Online Identity Management
22071,Online Marketing
22072,Online Marketing Certified Professional
22073,Online Mendelian Inheritance In Man
22074,Online Music Databases
22075,Online Payroll And Personnel Systems
22076,Online Payroll Time Reporting Systems
22077,Online Pharmacy Systems
22078,Online Producer
22079,Online Public Access Catalog
22080,Online Service Provider
22081,Online Storage
22082,Online Store
22083,Online Surveys (Evaluation Methods)
22084,Online Teaching
22085,Online Transaction Processing
22086,Online Writing
22087,Onload
22088,Onsen UI
22089,Onshape (3D Modeling Software)
22090,Onsite Sewage Facility
22091,Ontologies
22092,Onvif
22093,OnyX For Mac
22094,OoVoo Video Chat
22095,Oocyte
22096,Oophorectomy
22097,Ooyala
22098,OpML
22099,Opcache
22100,Opcodes
22101,Open Access
22102,Open Agent Architecture
22103,Open Archival Information Systems
22104,Open Babel
22105,Open Banking
22106,Open Building Information Xchange
22107,Open Charge Point Protocols
22108,Open Cloud Computing Interface
22109,Open Data Protocol
22110,Open Database Connectivity
22111,Open Dental
22112,Open Document Management API (ODMA)
22113,Open Dynamics Engine
22114,Open ESB
22115,Open End Spinning
22116,Open End Wrenches
22117,Open Enterprise Server
22118,Open Firmware
22119,Open Format
22120,Open Game License (OGL)
22121,Open Graph Protocol
22122,Open Grid Forum
22123,Open Interest
22124,Open Interface
22125,Open Inventor
